0.25  0.793168
0.25325  0.892999
0.2565  0.921768
0.25975  0.879926
0.263  0.778474
0.26625  0.635712
0.2695  0.473555
0.27275  0.31405
0.276  0.176529
0.27925  0.0756485
0.2825  0.0203622
0.28575  0.0137459
0.289  0.053515
0.29225  0.133023
0.2955  0.242532
0.29875  0.370558
0.302  0.505154
0.30525  0.63501
0.3085  0.750301
0.31175  0.843277
0.315  0.908581
0.31825  0.943323
0.3215  0.946968
0.32475  0.921061
0.328  0.868862
0.33125  0.794918
0.3345  0.704628
0.33775  0.603813
0.341  0.498343
0.34425  0.393802
0.3475  0.295237
0.35075  0.206962
0.354  0.132439
0.35725  0.0742099
0.3605  0.033896
0.36375  0.0122289
0.367  0.00912494
0.37025  0.0237822
0.3735  0.0547942
0.37675  0.100273
0.38  0.157974
0.38325  0.225416
0.3865  0.299995
0.38975  0.379086
0.393  0.460132
0.39625  0.540714
0.3995  0.618619
0.40275  0.691877
0.406  0.758794
0.40925  0.817975
0.4125  0.868326
0.41575  0.909053
0.419  0.939656
0.42225  0.959905
0.4255  0.969823
0.42875  0.969658
0.432  0.959858
0.43525  0.941036
0.4385  0.913944
0.44175  0.879444
0.445  0.838478
0.44825  0.792042
0.4515  0.741162
0.45475  0.686871
0.458  0.630188
0.46125  0.572105
0.4645  0.513569
0.46775  0.455471
0.471  0.398634
0.47425  0.343809
0.4775  0.291671
0.48075  0.242809
0.484  0.197731
0.48725  0.156861
0.4905  0.120542
0.49375  0.0890346
0.497  0.0625256
0.50025  0.0411284
0.5035  0.0248889
0.50675  0.0137909
0.51  0.00776127
0.51325  0.00667552
0.5165  0.0103639
0.51975  0.0186169
0.523  0.031191
0.52625  0.0478141
0.5295  0.0681907
0.53275  0.0920071
0.536  0.118936
0.53925  0.148641
0.5425  0.18078
0.54575  0.215011
0.549  0.250991
0.55225  0.288386
0.5555  0.326865
0.55875  0.366111
0.562  0.405817
0.56525  0.445689
0.5685  0.485449
0.57175  0.524835
0.575  0.563601
0.57825  0.601521
0.5815  0.638385
0.58475  0.674003
0.588  0.7082
0.59125  0.740823
0.5945  0.771736
0.59775  0.80082
0.601  0.827974
0.60425  0.853112
0.6075  0.876166
0.61075  0.897083
0.614  0.915823
0.61725  0.932363
0.6205  0.946689
0.62375  0.958802
0.627  0.968713
0.63025  0.976444
0.6335  0.982028
0.63675  0.985504
0.64  0.98692
0.64325  0.986333
0.6465  0.983804
0.64975  0.979401
0.653  0.973197
0.65625  0.965268
0.6595  0.955696
0.66275  0.944564
0.666  0.931957
0.66925  0.917964
0.6725  0.902674
0.67575  0.886176
0.679  0.868561
0.68225  0.84992
0.6855  0.830342
0.68875  0.809917
0.692  0.788733
0.69525  0.766876
0.6985  0.744431
0.70175  0.721483
0.705  0.698111
0.70825  0.674396
0.7115  0.650413
0.71475  0.626237
0.718  0.601939
0.72125  0.577587
0.7245  0.553247
0.72775  0.528982
0.731  0.504852
0.73425  0.480914
0.7375  0.457222
0.74075  0.433827
0.744  0.410776
0.74725  0.388115
0.7505  0.365886
0.75375  0.344128
0.757  0.322878
0.76025  0.302169
0.7635  0.282032
0.76675  0.262496
0.77  0.243586
0.77325  0.225325
0.7765  0.207733
0.77975  0.19083
0.783  0.174631
0.78625  0.159151
0.7895  0.144399
0.79275  0.130388
0.796  0.117123
0.79925  0.104612
0.8025  0.0928574
0.80575  0.0818626
0.809  0.0716281
0.81225  0.0621533
0.8155  0.0534359
0.81875  0.0454724
0.822  0.0382581
