0.25  0.120933
0.25325  0.036552
0.2565  0.0100895
0.25975  0.0422136
0.263  0.124712
0.26625  0.243035
0.2695  0.379289
0.27275  0.515122
0.276  0.634149
0.27925  0.723667
0.2825  0.775617
0.28575  0.786825
0.289  0.758654
0.29225  0.696233
0.2955  0.607431
0.29875  0.501744
0.302  0.389212
0.30525  0.27948
0.3085  0.181044
0.31175  0.10073
0.315  0.043383
0.31825  0.0117693
0.3215  0.0066477
0.32475  0.0269729
0.328  0.0701924
0.33125  0.132597
0.3345  0.209688
0.33775  0.296543
0.341  0.38814
0.34425  0.479649
0.3475  0.566659
0.35075  0.645351
0.354  0.71262
0.35725  0.766134
0.3605  0.804352
0.36375  0.826501
0.367  0.832522
0.37025  0.822989
0.3735  0.799018
0.37675  0.76216
0.38  0.7143
0.38325  0.657547
0.3865  0.594138
0.38975  0.52635
0.393  0.456416
0.39625  0.386464
0.3995  0.318461
0.40275  0.254168
0.406  0.195114
0.40925  0.142575
0.4125  0.0975646
0.41575  0.0608368
0.419  0.0328895
0.42225  0.0139793
0.4255  0.00413904
0.42875  0.00319943
0.432  0.0108125
0.43525  0.0264768
0.4385  0.0495636
0.44175  0.0793417
0.445  0.115003
0.44825  0.155685
0.4515  0.200495
0.45475  0.248525
0.458  0.298876
0.46125  0.35067
0.4645  0.403062
0.46775  0.455254
0.471  0.506504
0.47425  0.556132
0.4775  0.603524
0.48075  0.648138
0.484  0.689505
0.48725  0.727229
0.4905  0.760986
0.49375  0.790523
0.497  0.815655
0.50025  0.836263
0.5035  0.852287
0.50675  0.863725
0.51  0.870626
0.51325  0.873085
0.5165  0.87124
0.51975  0.865265
0.523  0.855368
0.52625  0.841781
0.5295  0.824759
0.53275  0.804576
0.536  0.781519
0.53925  0.755884
0.5425  0.727973
0.54575  0.698091
0.549  0.666543
0.55225  0.633629
0.5555  0.599645
0.55875  0.564878
0.562  0.529604
0.56525  0.494091
0.5685  0.458591
0.57175  0.423343
0.575  0.388572
0.57825  0.354487
0.5815  0.321282
0.58475  0.289132
0.588  0.2582
0.59125  0.228628
0.5945  0.200546
0.59775  0.174067
0.601  0.149286
0.60425  0.126287
0.6075  0.105136
0.61075  0.0858866
0.614  0.06858
0.61725  0.0532433
